Date,Sale_ID,Offer_ID,Offer_description,Product_ID,Product_category,Quantity_sold,Sales,Cost_Price,Profit,Customer_ID,Region,Day_of_the_week,Season
12/03/23,2756,5000,Free Shipping,P053,Electronics,9,1637.28,1568.61,68.67,C041,South,Tuesday,Summer
06/03/23,2757,5003,30% off,P002,Groceries,1,569.8,487.92,81.88,C523,North,Monday,Autumn
10/27/2023,2758,5002,10% off,P039,Clothing,6,3129.66,2566.5,563.16,C943,South,Sunday,Winter
04/20/2023,2759,5003,30% off,P062,Furniture,4,363.48,206.8,156.68,C102,South,Thursday,Spring
03/16/2023,2760,5000,Free Shipping,P019,Electronics,8,533.44,358.48,174.96,C526,North,Friday,Summer
05/07/23,2761,5001,Buy 1 Get 1,P029,Groceries,7,1188.81,856.73,332.08,C062,West,Monday,Autumn
07/22/2023,2762,5005,20% off,P086,Groceries,7,1068.2,991.2,77,C461,South,Saturday,Summer
09/03/23,2763,5000,Free Shipping,P053,Clothing,4,430.6,368.28,62.32,C614,East,Thursday,Spring
08/10/23,2764,5002,10% off,P054,Electronics,9,5066.82,4381.29,685.53,C087,South,Sunday,Spring
07/09/23,2765,5003,30% off,P036,Furniture,6,3172.38,2905.2,267.18,C311,East,Wednesday,Winter
09/19/2023,2766,5003,30% off,P097,Toys,9,2037.87,1317.6,720.27,C946,South,Thursday,Autumn
02/16/2023,2767,5001,Buy 1 Get 1,P069,Toys,10,2005,1698.6,306.4,C647,North,Wednesday,Autumn
05/19/2023,2768,5000,Free Shipping,P066,Clothing,6,826.62,743.58,83.04,C950,East,Tuesday,Summer
06/28/2023,2769,5005,20% off,P043,Toys,7,1202.95,949.69,253.26,C286,East,Friday,Winter
12/09/23,2770,5000,Free Shipping,P018,Groceries,4,1389.8,1361.04,28.76,C704,East,Saturday,Autumn
04/15/2023,2771,5000,Free Shipping,P067,Clothing,2,388.48,226.3,162.18,C742,East,Saturday,Summer
04/16/2023,2772,5001,Buy 1 Get 1,P024,Furniture,6,701.46,491.94,209.52,C252,West,Thursday,Autumn
10/18/2023,2773,5000,Free Shipping,P044,Clothing,5,2250.1,2168.4,81.7,C621,North,Wednesday,Spring
07/12/23,2774,5003,30% off,P001,Electronics,4,398.04,202.16,195.88,C832,East,Thursday,Winter
10/09/23,2775,5001,Buy 1 Get 1,P066,Toys,7,1504.79,1107.33,397.46,C204,East,Monday,Winter
11/18/2023,2776,5000,Free Shipping,P014,Furniture,7,2929.08,2827.02,102.06,C397,East,Monday,Summer
04/03/23,2777,5001,Buy 1 Get 1,P098,Electronics,1,345.59,294.54,51.05,C868,North,Wednesday,Spring
10/08/23,2778,5001,Buy 1 Get 1,P017,Electronics,7,1003.66,564.2,439.46,C210,North,Saturday,Spring
01/06/23,2779,5001,Buy 1 Get 1,P080,Groceries,5,966.9,720.4,246.5,C441,South,Tuesday,Summer
11/13/2023,2780,5000,Free Shipping,P097,Groceries,9,871.29,452.79,418.5,C363,South,Tuesday,Spring
10/11/23,2781,5001,Buy 1 Get 1,P098,Clothing,3,727.77,480.51,247.26,C826,West,Tuesday,Spring
03/24/2023,2782,5000,Free Shipping,P095,Toys,5,401.8,189.6,212.2,C829,West,Monday,Spring
05/07/23,2783,5005,20% off,P031,Furniture,10,3074.1,2346.3,727.8,C170,South,Tuesday,Autumn
02/24/2023,2784,5005,20% off,P086,Groceries,7,2509.15,2039.8,469.35,C594,West,Thursday,Summer
04/29/2023,2785,5002,10% off,P053,Furniture,8,3816.88,3126,690.88,C154,West,Sunday,Winter
01/12/23,2786,5001,Buy 1 Get 1,P027,Furniture,7,1526.42,1146.6,379.82,C809,East,Wednesday,Spring
09/13/2023,2787,5000,Free Shipping,P050,Furniture,10,5206.1,4216.5,989.6,C211,East,Tuesday,Spring
11/04/23,2788,5005,20% off,P052,Clothing,4,1934.56,1783.44,151.12,C322,East,Thursday,Autumn
05/08/23,2789,5005,20% off,P049,Toys,8,1240.64,845.04,395.6,C984,North,Saturday,Summer
11/27/2023,2790,5003,30% off,P092,Electronics,7,2962.12,2613.8,348.32,C586,East,Wednesday,Winter
01/11/23,2791,5003,30% off,P093,Furniture,7,2315.18,1727.32,587.86,C092,West,Wednesday,Autumn
04/28/2023,2792,5001,Buy 1 Get 1,P034,Furniture,3,819.63,561.27,258.36,C173,South,Sunday,Summer
01/19/2023,2793,5001,Buy 1 Get 1,P007,Clothing,2,485.66,418.66,67,C725,South,Monday,Spring
05/09/23,2794,5000,Free Shipping,P033,Furniture,3,926.82,697.38,229.44,C301,South,Sunday,Winter
05/23/2023,2795,5005,20% off,P053,Groceries,3,276.57,215.22,61.35,C534,North,Tuesday,Spring
11/14/2023,2796,5000,Free Shipping,P084,Clothing,5,2472.9,2381.05,91.85,C562,West,Thursday,Summer
05/01/23,2797,5005,20% off,P078,Electronics,2,693.08,576.38,116.7,C792,North,Wednesday,Summer
10/01/23,2798,5003,30% off,P071,Groceries,3,944.25,749.76,194.49,C157,South,Tuesday,Spring
06/16/2023,2799,5001,Buy 1 Get 1,P066,Electronics,9,1604.97,1103.58,501.39,C517,North,Thursday,Summer
03/27/2023,2800,5003,30% off,P020,Clothing,4,1035.48,769.44,266.04,C883,East,Friday,Autumn
08/25/2023,2801,5003,30% off,P023,Electronics,4,546.88,316.8,230.08,C166,North,Monday,Winter
03/11/23,2802,5001,Buy 1 Get 1,P059,Toys,8,1034.96,806.24,228.72,C694,West,Friday,Winter
09/26/2023,2803,5000,Free Shipping,P046,Toys,10,1362.7,1171.7,191,C736,West,Sunday,Autumn
09/26/2023,2804,5005,20% off,P065,Furniture,3,1331.67,1243.8,87.87,C825,North,Tuesday,Spring
11/04/23,2805,5001,Buy 1 Get 1,P015,Toys,7,3929.17,3250.03,679.14,C392,West,Wednesday,Autumn
01/13/2023,2806,5003,30% off,P026,Electronics,4,1220.32,1159.68,60.64,C446,South,Thursday,Summer
11/29/2023,2807,5003,30% off,P032,Clothing,1,273.51,193.53,79.98,C923,South,Thursday,Autumn
09/07/23,2808,5003,30% off,P092,Furniture,6,1197.78,1140.12,57.66,C904,South,Thursday,Summer
08/01/23,2809,5005,20% off,P019,Electronics,5,1837.45,1414.1,423.35,C384,North,Wednesday,Winter
07/17/2023,2810,5002,10% off,P077,Groceries,6,2510.04,2400,110.04,C841,West,Monday,Winter
02/04/23,2811,5001,Buy 1 Get 1,P025,Groceries,9,3262.32,3056.85,205.47,C170,North,Monday,Summer
12/31/2023,2812,5001,Buy 1 Get 1,P008,Electronics,9,1840.05,1052.28,787.77,C224,East,Monday,Winter
07/26/2023,2813,5000,Free Shipping,P059,Groceries,10,1594,1323.4,270.6,C335,East,Wednesday,Spring
09/22/2023,2814,5002,10% off,P057,Furniture,7,682.64,72.24,610.4,C782,North,Saturday,Spring
03/20/2023,2815,5001,Buy 1 Get 1,P085,Furniture,5,2307.4,1991.85,315.55,C148,South,Sunday,Summer
02/17/2023,2816,5003,30% off,P036,Furniture,4,1574.72,1510.52,64.2,C043,North,Wednesday,Spring
03/10/23,2817,5003,30% off,P073,Clothing,7,1892.45,1642.06,250.39,C819,South,Thursday,Autumn
04/18/2023,2818,5002,10% off,P021,Electronics,5,525.4,279.75,245.65,C745,West,Sunday,Spring
04/23/2023,2819,5005,20% off,P087,Furniture,2,932.26,922.32,9.94,C082,West,Sunday,Autumn
11/12/23,2820,5003,30% off,P034,Toys,9,1569.33,1375.38,193.95,C562,East,Saturday,Autumn
09/27/2023,2821,5000,Free Shipping,P067,Groceries,10,2176.3,1266.9,909.4,C797,South,Tuesday,Spring
08/11/23,2822,5001,Buy 1 Get 1,P043,Toys,5,1432.55,1196.75,235.8,C511,West,Monday,Autumn
05/12/23,2823,5005,20% off,P072,Clothing,4,1595.88,1530.72,65.16,C902,South,Thursday,Summer
02/20/2023,2824,5000,Free Shipping,P047,Furniture,7,2046.31,1741.32,304.99,C430,East,Wednesday,Spring
05/05/23,2825,5000,Free Shipping,P062,Electronics,6,2414.7,1814.94,599.76,C949,North,Thursday,Winter
08/10/23,2826,5003,30% off,P061,Electronics,6,2564.52,2322.18,242.34,C961,East,Monday,Autumn
05/01/23,2827,5003,30% off,P051,Toys,4,1733.6,1662,71.6,C416,West,Sunday,Summer
05/27/2023,2828,5000,Free Shipping,P022,Groceries,3,138.51,74.79,63.72,C613,East,Friday,Winter
02/12/23,2829,5002,10% off,P011,Electronics,3,685.05,530.4,154.65,C554,West,Thursday,Spring
12/24/2023,2830,5002,10% off,P001,Furniture,3,1207.68,934.23,273.45,C034,South,Wednesday,Autumn
12/14/2023,2831,5000,Free Shipping,P012,Electronics,3,931.38,779.49,151.89,C915,East,Wednesday,Spring
01/20/2023,2832,5002,10% off,P006,Toys,1,39.08,34.62,4.46,C842,South,Sunday,Summer
07/20/2023,2833,5002,10% off,P035,Toys,5,1622.25,1400.35,221.9,C631,North,Sunday,Autumn
03/12/23,2834,5003,30% off,P078,Groceries,3,1314.33,1263.6,50.73,C659,North,Thursday,Summer
12/19/2023,2835,5002,10% off,P051,Groceries,3,203.07,66.72,136.35,C712,West,Sunday,Winter
07/03/23,2836,5001,Buy 1 Get 1,P038,Furniture,7,925.89,884.52,41.37,C827,South,Sunday,Autumn
12/08/23,2837,5005,20% off,P031,Furniture,3,1131.3,1095.15,36.15,C721,South,Monday,Spring
01/31/2023,2838,5002,10% off,P019,Electronics,8,2695.2,2464.64,230.56,C130,South,Saturday,Spring
05/25/2023,2839,5001,Buy 1 Get 1,P075,Clothing,8,1068.88,760.08,308.8,C446,West,Monday,Autumn
12/30/2023,2840,5003,30% off,P084,Electronics,6,2655.18,2416.26,238.92,C161,West,Tuesday,Autumn
02/03/23,2841,5002,10% off,P033,Furniture,3,1173.9,1133.64,40.26,C833,West,Thursday,Winter
12/30/2023,2842,5003,30% off,P018,Groceries,7,2891.84,2720.62,171.22,C675,East,Sunday,Summer
01/04/23,2843,5001,Buy 1 Get 1,P054,Electronics,8,3191.44,2735.36,456.08,C897,East,Tuesday,Spring
03/13/2023,2844,5000,Free Shipping,P078,Furniture,5,2523.1,2326.4,196.7,C930,South,Saturday,Summer
08/02/23,2845,5002,10% off,P081,Groceries,6,271.92,254.52,17.4,C820,East,Wednesday,Spring
02/23/2023,2846,5000,Free Shipping,P026,Clothing,3,1404.33,1245.48,158.85,C341,East,Friday,Winter
09/28/2023,2847,5000,Free Shipping,P079,Clothing,7,2898.56,2729.09,169.47,C789,North,Thursday,Autumn
10/03/23,2848,5002,10% off,P037,Groceries,1,183.07,179.09,3.98,C418,North,Thursday,Winter
08/26/2023,2849,5000,Free Shipping,P030,Groceries,10,5482.5,4811.3,671.2,C229,West,Wednesday,Autumn
11/30/2023,2850,5005,20% off,P086,Toys,5,2472.75,2336.35,136.4,C405,East,Monday,Summer
01/21/2023,2851,5003,30% off,P031,Furniture,1,377.79,309.62,68.17,C441,North,Monday,Autumn
10/02/23,2852,5003,30% off,P003,Toys,5,1252.8,828,424.8,C788,North,Thursday,Summer
10/01/23,2853,5001,Buy 1 Get 1,P100,Electronics,4,2250.84,1896.44,354.4,C948,West,Friday,Autumn
04/01/23,2854,5005,20% off,P002,Furniture,2,801.22,744.28,56.94,C337,South,Thursday,Spring
02/20/2023,2855,5001,Buy 1 Get 1,P022,Groceries,5,1221.8,739.95,481.85,C426,South,Thursday,Summer
03/25/2023,2856,5002,10% off,P098,Groceries,5,434.65,75.2,359.45,C556,North,Monday,Summer
03/04/23,2857,5005,20% off,P009,Groceries,3,1256.13,1068.18,187.95,C117,West,Wednesday,Spring
09/14/2023,2858,5003,30% off,P066,Electronics,8,4216.24,3961.2,255.04,C685,East,Sunday,Spring
07/02/23,2859,5001,Buy 1 Get 1,P023,Furniture,4,741.64,706.36,35.28,C559,East,Saturday,Spring
11/14/2023,2860,5002,10% off,P021,Clothing,6,1522.86,1361.82,161.04,C165,South,Thursday,Autumn
01/16/2023,2861,5003,30% off,P097,Furniture,2,523.76,356.52,167.24,C827,West,Tuesday,Summer
04/08/23,2862,5003,30% off,P100,Toys,2,975.56,936.78,38.78,C1000,South,Sunday,Winter
10/13/2023,2863,5003,30% off,P042,Groceries,4,1141.84,770.12,371.72,C922,North,Monday,Winter
04/07/23,2864,5000,Free Shipping,P046,Electronics,6,302.58,241.74,60.84,C665,East,Thursday,Spring
06/11/23,2865,5002,10% off,P018,Electronics,10,1497,897.7,599.3,C534,North,Friday,Summer
08/31/2023,2866,5000,Free Shipping,P071,Groceries,2,361.14,167.46,193.68,C640,North,Sunday,Autumn
05/06/23,2867,5000,Free Shipping,P055,Groceries,1,279.54,228.89,50.65,C880,North,Monday,Autumn
12/07/23,2868,5001,Buy 1 Get 1,P049,Clothing,5,892.45,654.3,238.15,C349,West,Monday,Autumn
02/08/23,2869,5001,Buy 1 Get 1,P095,Groceries,7,2867.97,2340.38,527.59,C024,North,Wednesday,Autumn
04/05/23,2870,5005,20% off,P068,Toys,10,4376.1,3794,582.1,C873,North,Wednesday,Spring
02/18/2023,2871,5001,Buy 1 Get 1,P041,Electronics,3,1605.18,1359.42,245.76,C591,South,Friday,Spring
04/29/2023,2872,5001,Buy 1 Get 1,P040,Toys,9,3487.05,3428.55,58.5,C935,North,Sunday,Autumn
10/10/23,2873,5002,10% off,P052,Electronics,5,177,66.85,110.15,C941,West,Monday,Autumn
05/18/2023,2874,5005,20% off,P009,Electronics,10,3768.4,3351.3,417.1,C005,North,Thursday,Spring
08/29/2023,2875,5003,30% off,P070,Electronics,5,1478.75,1035.9,442.85,C163,South,Monday,Autumn
03/28/2023,2876,5000,Free Shipping,P090,Electronics,1,539.84,448.83,91.01,C482,South,Saturday,Summer
03/28/2023,2877,5005,20% off,P053,Electronics,9,2098.89,1474.2,624.69,C897,East,Friday,Summer
09/10/23,2878,5005,20% off,P008,Furniture,4,651.88,572.4,79.48,C628,West,Tuesday,Autumn
06/26/2023,2879,5003,30% off,P076,Furniture,10,1353.4,1004.7,348.7,C295,East,Tuesday,Spring
12/28/2023,2880,5001,Buy 1 Get 1,P083,Toys,8,2431.52,1765.44,666.08,C002,North,Thursday,Summer
05/10/23,2881,5000,Free Shipping,P024,Toys,2,285.02,137.5,147.52,C991,South,Tuesday,Spring
04/29/2023,2882,5002,10% off,P094,Electronics,7,2099.44,1892.87,206.57,C137,South,Wednesday,Spring
10/22/2023,2883,5005,20% off,P092,Electronics,1,282.17,251.48,30.69,C424,North,Wednesday,Summer
08/17/2023,2884,5005,20% off,P093,Electronics,6,2076.18,1812.48,263.7,C333,West,Thursday,Autumn
08/16/2023,2885,5005,20% off,P027,Furniture,6,618.6,543.36,75.24,C193,South,Thursday,Winter
05/21/2023,2886,5002,10% off,P033,Electronics,7,2577.54,1945.16,632.38,C475,South,Monday,Spring
08/23/2023,2887,5001,Buy 1 Get 1,P027,Furniture,2,504.22,357.08,147.14,C903,East,Tuesday,Autumn
05/24/2023,2888,5003,30% off,P099,Electronics,8,3407.68,2661.92,745.76,C805,North,Friday,Winter
06/28/2023,2889,5005,20% off,P058,Clothing,5,2346.85,2061.4,285.45,C860,West,Thursday,Autumn
03/24/2023,2890,5005,20% off,P057,Clothing,1,421.88,331.94,89.94,C800,South,Saturday,Winter
07/16/2023,2891,5000,Free Shipping,P066,Clothing,2,478.22,411.52,66.7,C275,East,Friday,Autumn
12/20/2023,2892,5001,Buy 1 Get 1,P085,Toys,5,490.65,76.5,414.15,C765,West,Monday,Spring
10/18/2023,2893,5005,20% off,P037,Groceries,4,1655.28,1609.92,45.36,C776,South,Saturday,Winter
09/28/2023,2894,5005,20% off,P003,Groceries,9,3056.31,2633.94,422.37,C430,East,Monday,Winter
04/10/23,2895,5002,10% off,P094,Groceries,7,1163.75,477.19,686.56,C258,East,Friday,Summer
11/18/2023,2896,5000,Free Shipping,P073,Toys,6,737.16,691.2,45.96,C099,West,Thursday,Summer
05/06/23,2897,5002,10% off,P044,Groceries,8,3005.04,2411.84,593.2,C778,South,Friday,Autumn
09/10/23,2898,5003,30% off,P072,Electronics,2,184.22,51.8,132.42,C106,South,Tuesday,Winter
01/23/2023,2899,5003,30% off,P053,Toys,2,564.08,541.64,22.44,C106,West,Saturday,Summer
04/24/2023,2900,5005,20% off,P048,Electronics,1,151.77,94.54,57.23,C263,North,Friday,Winter
03/03/23,2901,5000,Free Shipping,P058,Clothing,2,498.22,310.44,187.78,C349,South,Friday,Spring
02/17/2023,2902,5000,Free Shipping,P069,Clothing,1,509.55,411.18,98.37,C488,East,Friday,Summer
12/03/23,2903,5003,30% off,P028,Furniture,6,1405.44,823.44,582,C103,North,Friday,Summer
10/22/2023,2904,5002,10% off,P055,Groceries,6,1540.2,1327.8,212.4,C772,West,Friday,Summer
01/14/2023,2905,5000,Free Shipping,P003,Groceries,4,163.56,138.68,24.88,C177,South,Tuesday,Spring
04/02/23,2906,5005,20% off,P026,Clothing,5,1977.1,1745.45,231.65,C472,North,Saturday,Winter
04/26/2023,2907,5005,20% off,P005,Electronics,4,731.12,484,247.12,C376,East,Sunday,Winter
03/20/2023,2908,5005,20% off,P061,Furniture,1,192.09,133.9,58.19,C176,East,Monday,Summer
12/17/2023,2909,5002,10% off,P011,Clothing,4,1074.16,744.04,330.12,C075,South,Thursday,Spring
08/11/23,2910,5005,20% off,P035,Toys,9,4143.6,3709.26,434.34,C906,East,Thursday,Summer
11/01/23,2911,5000,Free Shipping,P028,Furniture,7,1531.53,1273.3,258.23,C177,West,Wednesday,Autumn
05/14/2023,2912,5005,20% off,P094,Electronics,4,1753.16,1619.2,133.96,C416,East,Thursday,Winter
02/16/2023,2913,5002,10% off,P089,Clothing,1,121.82,112.44,9.38,C236,North,Friday,Winter
07/22/2023,2914,5005,20% off,P007,Toys,3,862.23,716.04,146.19,C552,South,Sunday,Summer
05/04/23,2915,5000,Free Shipping,P078,Toys,2,889.9,844.1,45.8,C248,North,Wednesday,Spring
05/13/2023,2916,5001,Buy 1 Get 1,P071,Clothing,3,833.16,590.07,243.09,C046,West,Thursday,Summer
03/13/2023,2917,5002,10% off,P067,Clothing,10,4526.6,4135.8,390.8,C453,North,Thursday,Spring
06/14/2023,2918,5005,20% off,P088,Groceries,6,1596,1409.82,186.18,C031,North,Sunday,Spring
01/14/2023,2919,5002,10% off,P011,Groceries,3,1439.1,1400.85,38.25,C776,North,Monday,Summer
09/04/23,2920,5003,30% off,P069,Groceries,1,536.24,467.54,68.7,C807,North,Saturday,Summer
06/30/2023,2921,5003,30% off,P087,Electronics,9,2472.3,2434.23,38.07,C662,East,Sunday,Autumn
05/14/2023,2922,5002,10% off,P070,Clothing,10,2844.1,2430.4,413.7,C685,West,Wednesday,Winter
09/25/2023,2923,5005,20% off,P023,Groceries,9,1394.82,801,593.82,C637,North,Wednesday,Winter
08/29/2023,2924,5000,Free Shipping,P056,Furniture,1,542.52,485.86,56.66,C046,North,Monday,Autumn
05/06/23,2925,5001,Buy 1 Get 1,P082,Groceries,2,736.02,720.46,15.56,C371,East,Friday,Summer
07/27/2023,2926,5000,Free Shipping,P016,Clothing,7,1590.26,1502.62,87.64,C153,East,Friday,Summer
06/14/2023,2927,5002,10% off,P047,Groceries,3,1212.54,930.81,281.73,C804,West,Saturday,Spring
10/10/23,2928,5003,30% off,P007,Furniture,4,1371.48,1337.08,34.4,C247,West,Friday,Winter
11/13/2023,2929,5002,10% off,P099,Toys,9,2153.79,1654.11,499.68,C190,South,Monday,Spring
05/18/2023,2930,5002,10% off,P051,Groceries,9,2619.9,1868.13,751.77,C128,North,Wednesday,Autumn
11/26/2023,2931,5000,Free Shipping,P061,Furniture,4,1883.04,1636.76,246.28,C529,South,Thursday,Summer
09/28/2023,2932,5003,30% off,P035,Clothing,3,657.81,578.97,78.84,C690,North,Tuesday,Winter
11/13/2023,2933,5005,20% off,P067,Toys,5,490.05,309.4,180.65,C418,East,Tuesday,Spring
05/05/23,2934,5005,20% off,P048,Toys,7,1962.52,1487.15,475.37,C220,North,Wednesday,Autumn
02/12/23,2935,5002,10% off,P050,Groceries,7,2383.08,2327.5,55.58,C161,East,Sunday,Autumn
05/29/2023,2936,5005,20% off,P052,Clothing,6,1336.08,1222.08,114,C349,South,Wednesday,Summer
01/12/23,2937,5003,30% off,P049,Groceries,7,1188.18,607.88,580.3,C812,East,Sunday,Autumn
09/20/2023,2938,5000,Free Shipping,P065,Electronics,4,292.16,122.16,170,C749,North,Wednesday,Summer
10/12/23,2939,5000,Free Shipping,P023,Groceries,6,1082.82,554.52,528.3,C743,South,Thursday,Spring
12/11/23,2940,5002,10% off,P038,Electronics,5,1534.3,1414.75,119.55,C245,South,Tuesday,Summer
07/01/23,2941,5000,Free Shipping,P033,Toys,6,1977.66,1537.14,440.52,C905,North,Thursday,Summer
03/14/2023,2942,5002,10% off,P013,Toys,8,4018.4,3835.84,182.56,C539,West,Saturday,Spring
10/06/23,2943,5000,Free Shipping,P026,Clothing,10,5377.3,4442.3,935,C094,South,Thursday,Summer
03/10/23,2944,5001,Buy 1 Get 1,P029,Electronics,7,3660.72,3213.35,447.37,C876,North,Saturday,Spring
02/12/23,2945,5000,Free Shipping,P064,Groceries,7,2516.71,2230.27,286.44,C098,West,Friday,Winter
10/10/23,2946,5002,10% off,P002,Clothing,4,1729.08,1514.68,214.4,C841,North,Sunday,Spring
10/28/2023,2947,5001,Buy 1 Get 1,P100,Furniture,2,770.72,683.88,86.84,C563,South,Sunday,Spring
05/06/23,2948,5001,Buy 1 Get 1,P061,Furniture,5,2255.25,1842.15,413.1,C747,East,Sunday,Spring
08/01/23,2949,5000,Free Shipping,P088,Clothing,7,1156.47,572.25,584.22,C377,East,Tuesday,Spring
02/09/23,2950,5000,Free Shipping,P010,Electronics,9,3234.33,2472.75,761.58,C655,East,Monday,Autumn
04/26/2023,2951,5003,30% off,P068,Furniture,6,1559.22,1328.04,231.18,C859,North,Friday,Summer
07/28/2023,2952,5005,20% off,P093,Clothing,4,1937,1833.52,103.48,C622,South,Monday,Summer
08/20/2023,2953,5001,Buy 1 Get 1,P044,Furniture,2,945.16,847.32,97.84,C095,East,Monday,Autumn
03/08/23,2954,5000,Free Shipping,P053,Electronics,6,1760.7,1571.46,189.24,C646,North,Sunday,Autumn
05/02/23,2955,5003,30% off,P055,Furniture,1,323.99,290.79,33.2,C532,North,Monday,Summer
08/07/23,2956,5002,10% off,P025,Electronics,9,514.53,263.16,251.37,C907,South,Wednesday,Winter
07/23/2023,2957,5002,10% off,P098,Electronics,7,776.93,91.91,685.02,C158,West,Monday,Autumn
04/19/2023,2958,5005,20% off,P099,Clothing,5,2616.7,2416.1,200.6,C920,East,Wednesday,Spring
08/09/23,2959,5000,Free Shipping,P024,Furniture,10,4021.3,3669,352.3,C112,West,Saturday,Winter
08/06/23,2960,5005,20% off,P080,Clothing,9,3776.22,3049.56,726.66,C852,East,Wednesday,Spring
03/01/23,2961,5001,Buy 1 Get 1,P071,Electronics,9,4630.77,4265.19,365.58,C459,South,Wednesday,Autumn
05/02/23,2962,5000,Free Shipping,P095,Toys,3,1263.45,1181.46,81.99,C418,North,Tuesday,Summer
11/27/2023,2963,5000,Free Shipping,P093,Electronics,1,498.81,495.26,3.55,C105,East,Thursday,Spring
11/07/23,2964,5000,Free Shipping,P048,Toys,10,3720.2,3057.3,662.9,C725,North,Sunday,Autumn
05/27/2023,2965,5005,20% off,P003,Furniture,5,1800.3,1735.7,64.6,C597,South,Thursday,Winter
11/16/2023,2966,5003,30% off,P100,Groceries,9,4399.38,4228.92,170.46,C658,West,Monday,Autumn
03/16/2023,2967,5001,Buy 1 Get 1,P075,Furniture,10,3381.9,3151.5,230.4,C255,South,Wednesday,Spring
05/31/2023,2968,5000,Free Shipping,P040,Toys,10,2156.4,1605.4,551,C812,South,Tuesday,Summer
02/25/2023,2969,5005,20% off,P038,Clothing,7,1618.96,1500.94,118.02,C414,North,Thursday,Spring
10/13/2023,2970,5005,20% off,P051,Electronics,8,1089.28,750.08,339.2,C783,West,Monday,Winter
03/31/2023,2971,5001,Buy 1 Get 1,P072,Clothing,9,4238.73,3429.63,809.1,C622,South,Wednesday,Autumn
11/29/2023,2972,5000,Free Shipping,P018,Toys,1,91.14,51.22,39.92,C857,East,Sunday,Spring
06/26/2023,2973,5002,10% off,P019,Toys,10,617.6,591.2,26.4,C445,East,Monday,Summer
07/27/2023,2974,5001,Buy 1 Get 1,P070,Clothing,7,2764.16,2339.68,424.48,C677,East,Monday,Winter
10/21/2023,2975,5001,Buy 1 Get 1,P053,Electronics,4,456.12,359.52,96.6,C016,West,Sunday,Winter
02/20/2023,2976,5005,20% off,P068,Groceries,10,1052.8,216.2,836.6,C345,North,Wednesday,Summer
05/17/2023,2977,5000,Free Shipping,P020,Clothing,10,5020.1,4876,144.1,C816,East,Sunday,Autumn
11/17/2023,2978,5002,10% off,P022,Furniture,4,841.56,493.68,347.88,C002,North,Saturday,Winter
11/04/23,2979,5003,30% off,P009,Electronics,2,1013.02,927.94,85.08,C854,West,Friday,Summer
02/08/23,2980,5005,20% off,P079,Groceries,1,39.71,34.81,4.9,C050,North,Thursday,Spring
11/10/23,2981,5002,10% off,P038,Toys,2,662.28,582.48,79.8,C879,East,Monday,Winter
07/28/2023,2982,5000,Free Shipping,P026,Toys,8,662.24,192.32,469.92,C658,West,Saturday,Summer
01/26/2023,2983,5005,20% off,P082,Groceries,5,472.45,77.7,394.75,C018,West,Thursday,Winter
11/03/23,2984,5003,30% off,P021,Electronics,8,1321.12,1281.2,39.92,C907,South,Saturday,Winter
07/30/2023,2985,5000,Free Shipping,P018,Groceries,1,338.66,298.29,40.37,C569,North,Saturday,Winter
11/17/2023,2986,5003,30% off,P007,Clothing,10,5420.4,4871.6,548.8,C717,North,Sunday,Autumn
01/12/23,2987,5000,Free Shipping,P087,Toys,5,1080.5,724.35,356.15,C069,South,Tuesday,Summer
08/21/2023,2988,5002,10% off,P017,Groceries,6,1401.3,858.18,543.12,C733,South,Tuesday,Autumn
07/25/2023,2989,5003,30% off,P070,Electronics,8,1992.4,1548.88,443.52,C011,South,Sunday,Summer
12/14/2023,2990,5002,10% off,P078,Clothing,1,77.97,34.78,43.19,C389,North,Tuesday,Winter
